mag,latitude,longitude,depth,year,month,day,hour,season,region_code,distance_to_sf,distance_to_la,energy_relative,network_activity_level,lunar_phase,state_encoded,net_encoded,magType_encoded,faultType_encoded,type_encoded
-1.080927603435625,0.08241176068305106,-0.13357206851770992,-0.19512821564393681,-0.07706499345047585,1.1373465830036973,-0.06119253156439693,0.21673007308897724,1.4159256111815448,-0.2950276458038899,-0.3485217773277311,-0.4123879190123045,-0.4259440790713121,-0.8070742168582432,-0.30445420274194146,-0.08035194145503895,-1.6491304884813847,0.04677910267685096,0.23251309708661888,0.0
-1.080927603435625,0.26520871253181355,-0.16098938201741053,-0.3282311333262009,-0.07706499345047585,-0.7940920696842312,1.5979551302526092,-0.33984732469246376,-0.5320344733491278,-0.2950276458038899,-0.39734775267357964,-0.37795705227518445,-0.4259440790713121,-0.9590171549117895,0.8250927926107139,-0.08035194145503895,-0.8789986466722294,-0.6539902001685222,-5.033494991080678,0.0
-1.080927603435625,0.5108421165785884,-0.27486925265410556,0.272748707117961,-0.39782703640779166,1.1373465830036973,0.7130763772835392,1.190740519206499,1.4159256111815448,-0.2950276458038899,-0.412664688878153,-0.25576209573865344,-0.4259440790713121,-0.9590171549117895,0.13481407322853575,-0.08035194145503895,-0.8789986466722294,-0.6539902001685222,-0.8206885205468405,0.0
-1.080927603435625,0.025274933801352074,-0.10936706101900191,-0.5218353772276758,0.029855687535296077,0.8154401408890425,1.3767354420103417,-1.1747134213646253,1.4159256111815448,-0.2950276458038899,-0.3175685063324913,-0.38537687141184795,-0.4259440790713121,-0.8070742168582432,-0.9319803112711945,-0.08035194145503895,-1.6491304884813847,0.04677910267685096,0.23251309708661888,0.0
-1.080927603435625,0.025019345222145332,-0.10938920097264271,-0.3282311333262009,0.029855687535296077,0.8154401408890425,1.4873452861314755,-1.4530021202553458,1.4159256111815448,-0.2950276458038899,-0.3175415572134767,-0.3853752057944138,-0.4259440790713121,-0.8070742168582432,-0.8064750895653439,-0.08035194145503895,-1.6491304884813847,0.04677910267685096,0.23251309708661888,0.0
-1.080927603435625,0.38363568070732273,-0.268625785727364,-0.3524316638138852,-0.07706499345047585,0.171627256659733,1.3767354420103417,0.9124518203157784,0.44194556891620856,-0.2950276458038899,-0.4503348187148864,-0.2900943121970848,-0.4259440790713121,-0.9590171549117895,0.8878454034636395,-0.08035194145503895,-0.8789986466722294,-0.6539902001685222,0.23251309708661888,0.0
-1.1996038856292663,0.1317914741858206,-0.14404627931292652,-0.5299022207235705,0.136776368521068,0.171627256659733,0.16002715667787054,0.21673007308897724,0.44194556891620856,-0.2950276458038899,-0.3660163453925501,-0.41480167889122876,-0.4262336274735687,1.0336059469904315,-1.3084959763887463,-0.08035194145503895,-0.10886680486307422,0.04677910267685096,0.23251309708661888,0.0
-1.080927603435625,0.01655297353591732,-0.12378419628536194,-0.1023595154411467,0.029855687535296077,0.49353369877438774,-0.9460712845334669,0.3558744225343375,0.44194556891620856,-0.2950276458038899,-0.32798060185036837,-0.3982440510370278,-0.4259440790713121,-0.8070742168582432,-0.05344375933024008,-0.08035194145503895,-1.6491304884813847,-0.6539902001685222,0.23251309708661888,0.0
-1.080927603435625,0.035274836962821444,-0.12386067976157603,-0.1507605764165155,0.029855687535296077,-0.15027918545492175,-0.5036319080489319,-0.061558625801743254,0.44194556891620856,-0.2950276458038899,-0.3316617818411386,-0.4005961340815141,-0.4259440790713121,-0.8070742168582432,0.19756668408146089,-0.08035194145503895,-1.6491304884813847,-0.6539902001685222,0.23251309708661888,0.0
-1.080927603435625,0.026565656126347002,-0.12391502328414929,-0.4088995682851488,-0.39782703640779166,-0.7940920696842312,0.8236862214046731,0.634163121425058,-0.5320344733491278,-0.2950276458038899,-0.3300422246368412,-0.39968376188126253,-0.4259440790713121,-0.8070742168582432,-0.4927120353007173,-0.08035194145503895,-1.6491304884813847,-0.6539902001685222,0.23251309708661888,0.0
-1.080927603435625,0.003850221149335336,-0.10662573221364345,-0.0216910804821988,0.029855687535296077,-0.15027918545492175,-0.06119253156439693,1.3298848686518592,0.44194556891620856,-0.2950276458038899,-0.31132683772607617,-0.3804135167240759,-0.4259440790713121,-0.8070742168582432,0.6995875709048637,-0.08035194145503895,-1.6491304884813847,0.04677910267685096,0.23251309708661888,0.0
-1.080927603435625,0.006118569789796356,-0.1061829331408251,-0.15882741991241026,-0.39782703640779166,0.49353369877438774,1.266125597889208,1.0515961697611387,0.44194556891620856,-0.2950276458038899,-0.31137395698294595,-0.38026128122280267,-0.4259440790713121,-0.8070742168582432,0.5113297383460874,-0.08035194145503895,-1.6491304884813847,-2.0555288058592684,0.23251309708661888,0.0
-1.080927603435625,0.0045019720263127306,-0.10616683135635871,-0.14672715466856803,0.029855687535296077,1.7811594672330067,1.8191748184948766,1.4690292180972195,-1.506014515614464,-0.2950276458038899,-0.3110613464337734,-0.3800537912338484,-0.4259440790713121,-0.8070742168582432,-0.11619637018316542,-0.08035194145503895,-1.6491304884813847,-0.6539902001685222,0.23251309708661888,0.0
-1.4369564500165484,0.06191994634513908,-0.13160966353590026,0.05897735447674903,0.136776368521068,-0.15027918545492175,-0.8354614404123332,-0.6181360235831842,0.44194556891620856,-0.2950276458038899,-0.34314697438209446,-0.4103061682921732,-0.42658373000704947,1.0336059469904315,1.201608457728266,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.080927603435625,0.36509272928586345,-0.2502395605901033,-0.3322645550741482,0.136776368521068,0.49353369877438774,1.8191748184948766,0.49501877197969774,0.44194556891620856,-0.2950276458038899,-0.4660227008273769,-0.30791732309165676,-0.4259440790713121,-1.0284767837362678,0.7623401817577888,-0.08035194145503895,0.661265036946081,-0.6539902001685222,0.23251309708661888,0.0
-1.080927603435625,0.4646444808869443,-0.2169833374983729,-0.2838634940987795,-0.2909063554220197,-0.4721856275695765,1.1555157537680742,0.9124518203157784,-0.5320344733491278,-0.2950276458038899,-0.4272560380106934,-0.3005621358076133,-0.4259440790713121,-0.9590171549117895,1.3271136794341167,-0.08035194145503895,-0.8789986466722294,-0.6539902001685222,-2.9270917558137595,0.0
-1.080927603435625,0.465347349479763,-0.2169833374983729,-0.6025038121866237,-0.2909063554220197,-0.4721856275695765,1.1555157537680742,1.4690292180972195,-0.5320344733491278,-0.2950276458038899,-0.42705814607778,-0.30035480752567856,-0.4259440790713121,-0.9590171549117895,1.3271136794341167,-0.08035194145503895,-0.8789986466722294,-0.6539902001685222,0.23251309708661888,0.0
-1.080927603435625,0.22304937639163838,-0.23459466425820114,-0.4573006292605175,-0.18398567443624778,-1.115998511798886,-0.7248515962911994,0.07758572364361699,-0.5320344733491278,-0.2950276458038899,-0.4542265160153142,-0.34975895285637537,-0.4259440790713121,-0.9590171549117895,0.3230719057873116,-0.08035194145503895,-0.8789986466722294,-0.6539902001685222,0.23251309708661888,0.0
-1.1996038856292663,0.1021559784267826,-0.1685008644708595,0.10737841545211789,0.136776368521068,0.49353369877438774,1.3767354420103417,1.0515961697611387,0.44194556891620856,-0.2950276458038899,-0.38114022104329853,-0.42774375289973315,-0.4262336274735687,1.0336059469904315,0.26031929493438644,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,-0.8206885205468405,0.0
-1.1996038856292663,0.47154537252552997,-0.2200889691772773,-0.3322645550741482,0.24369704950683993,-1.4379049539135407,-0.39302206392779815,-0.478991674137824,-1.506014515614464,-0.2950276458038899,-0.42676279579723153,-0.2971808777330273,-0.4262336274735687,-1.0284767837362678,-0.8692277004182691,-0.08035194145503895,0.661265036946081,0.04677910267685096,-3.9802933734472186,0.0
-1.5556327322101895,-0.013414787376089771,-0.13805842821458492,-0.18706137214804197,-0.9324304413366513,0.8154401408890425,1.708564974373743,-0.33984732469246376,1.4159256111815448,-0.2950276458038899,-0.3327899995094959,-0.4039024838817887,-0.42668646565700125,1.0336059469904315,1.4526189011399675,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.3182801678229075,0.06848218311627571,-0.16485783573539795,-0.15479399816446288,-0.7185890793651074,-1.7598113960281954,1.0449059096469404,-1.1747134213646253,-1.506014515614464,-0.2950276458038899,-0.37102579911412115,-0.4355057195757572,-0.4264386120443213,1.0336059469904315,-0.9947329221241197,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.5556327322101895,0.06557486302779762,-0.16253314060310037,-0.0015239717424618238,-0.7185890793651074,-0.4721856275695765,0.38124684492013805,-1.1747134213646253,-0.5320344733491278,-0.2950276458038899,-0.3686454922572156,-0.43701859219536626,-0.42668646565700125,1.0336059469904315,-1.4967538089475223,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.4369564500165484,0.06153656347632874,-0.16132148132202428,0.002509450005485557,-0.5047477173935636,0.171627256659733,0.9342960655258068,-0.6181360235831842,0.44194556891620856,-0.2950276458038899,-0.36684227912673145,-0.4363938908949556,-0.42658373000704947,1.0336059469904315,-1.5595064198004476,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.5556327322101895,0.055287422714720494,-0.15850769448656843,0.18401342866311834,-0.5047477173935636,0.49353369877438774,0.38124684492013805,1.3298848686518592,0.44194556891620856,-0.2950276458038899,-0.3633491906395554,-0.4341192690863266,-0.42668646565700125,1.0336059469904315,1.7036293445516684,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.6743090144038308,0.09522313821579594,-0.19208595326762126,-0.05395845446577799,-0.39782703640779166,-1.7598113960281954,-0.9460712845334669,-1.3138577708099854,-1.506014515614464,-0.2950276458038899,-0.39623762474360913,-0.40693412487184166,-0.42675919692729064,1.0336059469904315,0.8878454034636395,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.080927603435625,0.05261652206200844,-0.11641360444599141,-0.42099983352899095,-0.39782703640779166,-1.7598113960281954,-0.9460712845334669,0.634163121425058,-1.506014515614464,-0.2950276458038899,-0.32846809169174196,-0.39439168858849455,-0.4259440790713121,1.0336059469904315,0.8878454034636395,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.6743090144038308,0.01887882960669998,-0.10631376013961215,-0.5984703904386763,-0.39782703640779166,-1.4379049539135407,-0.39302206392779815,-0.33984732469246376,-1.506014515614464,-0.2950276458038899,-0.3138083684545368,-0.38176320854706547,-0.42675919692729064,1.0336059469904315,1.7036293445516684,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.6743090144038308,0.01945390390991549,-0.10634797643160267,-0.5823367034468867,-0.39782703640779166,-1.4379049539135407,0.6024665331624055,1.0515961697611387,-1.506014515614464,-0.2950276458038899,-0.31394078472322295,-0.38185273262966263,-0.42675919692729064,1.0336059469904315,-0.8692277004182691,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.3182801678229075,0.006386937797963411,-0.12437392414143375,-0.1991616373918842,-0.39782703640779166,-1.115998511798886,1.4873452861314755,-0.2007029752471035,-0.5320344733491278,-0.2950276458038899,-0.3264279310555298,-0.39722745098637724,-0.4264386120443213,1.0336059469904315,0.07206146237561062,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.6743090144038308,0.25766245973073043,-0.22681951508411913,-0.29999718109056905,-0.39782703640779166,-0.15027918545492175,1.0449059096469404,-1.1747134213646253,0.44194556891620856,-0.2950276458038899,-0.4593905941335602,-0.34942919578286974,-0.42675919692729064,-1.0284767837362678,0.009308851522685062,-0.08035194145503895,0.661265036946081,-0.6539902001685222,0.23251309708661888,0.0
-1.3182801678229075,0.07375369756241787,-0.12268122404943213,-0.3443648203179904,-0.39782703640779166,-0.15027918545492175,1.266125597889208,-1.035569071919265,0.44194556891620856,-0.2950276458038899,-0.33755767023596545,-0.4013329744212361,-0.4264386120443213,1.0336059469904315,0.26031929493438644,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.080927603435625,-0.04527390377422747,-0.10068216102258376,-0.2152953243836738,-0.39782703640779166,0.171627256659733,-1.4991205051391356,-0.7572803730285445,0.44194556891620856,-0.2950276458038899,-0.29694864961907663,-0.3676743420404175,-0.4259440790713121,1.0336059469904315,0.8878454034636395,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.3182801678229075,0.06124902632472099,-0.1819478672231351,-0.606537233934571,-0.39782703640779166,0.171627256659733,-0.8354614404123332,1.4690292180972195,0.44194556891620856,-0.2950276458038899,-0.3811513656421759,-0.41781799469413367,-0.4264386120443213,1.0336059469904315,1.6408767336987433,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.1996038856292663,0.006834217811575776,-0.12158026453656064,-0.19109479389598943,-0.2909063554220197,-1.4379049539135407,0.2706370007990043,0.7733074708704182,-1.506014515614464,-0.2950276458038899,-0.3242631761059781,-0.3947871152739003,-0.4262336274735687,1.0336059469904315,0.26031929493438644,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.3182801678229075,-0.0583344801716994,-0.12081542977441931,-0.01765765873425142,-0.2909063554220197,-1.115998511798886,1.3767354420103417,-1.592146469700706,-0.5320344733491278,-0.2950276458038899,-0.30992259922832605,-0.38119886080319954,-0.4264386120443213,1.0336059469904315,1.3271136794341167,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.1996038856292663,0.03757513417568348,-0.12426724981934582,-0.32016428983030604,-0.2909063554220197,-1.115998511798886,1.3767354420103417,0.7733074708704182,-0.5320344733491278,-0.2950276458038899,-0.33243565819172766,-0.40122116933986635,-0.4262336274735687,1.0336059469904315,1.3271136794341167,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.080927603435625,0.05719155762981187,-0.11719655371565689,-0.46940089450435973,-0.2909063554220197,-0.7940920696842312,-0.8354614404123332,1.0515961697611387,-0.5320344733491278,-0.2950276458038899,-0.3299395986493181,-0.3953847821966935,-0.4259440790713121,1.0336059469904315,-0.9947329221241197,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.1996038856292663,0.04583064528406562,-0.12932321014171017,-0.0216910804821988,-0.2909063554220197,-0.15027918545492175,1.4873452861314755,0.7733074708704182,0.44194556891620856,-0.2950276458038899,-0.3382146849725315,-0.40697181159386203,-0.4262336274735687,1.0336059469904315,-1.8105168632121487,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.4369564500165484,-0.041695663665331284,-0.10030980725680448,0.026709980493169912,-0.2909063554220197,0.8154401408890425,0.6024665331624055,0.9124518203157784,1.4159256111815448,-0.2950276458038899,-0.2973560647218587,-0.3679536553944818,-0.42658373000704947,1.0336059469904315,1.3271136794341167,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.1996038856292663,0.03537068268002403,-0.12746747948198872,-0.11042635893704153,-0.2909063554220197,0.8154401408890425,0.8236862214046731,0.21673007308897724,1.4159256111815448,-0.2950276458038899,-0.3346735251434034,-0.4041202283116593,-0.4262336274735687,1.0336059469904315,1.5781241228458176,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.080927603435625,-0.04011101447424867,-0.1013463596318116,-0.0015239717424618238,-0.2909063554220197,1.459253025118352,-0.8354614404123332,-0.33984732469246376,1.4159256111815448,-0.2950276458038899,-0.2985130720268321,-0.369133380502107,-0.4259440790713121,1.0336059469904315,-0.05344375933024008,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.4369564500165484,0.006073841788435028,-0.12452890381692024,-0.2959637593426217,-0.2909063554220197,1.459253025118352,1.708564974373743,0.49501877197969774,1.4159256111815448,-0.2950276458038899,-0.3264890424495553,-0.3973139148314029,-0.42658373000704947,1.0336059469904315,-0.8692277004182691,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.3182801678229075,0.21218686177534576,-0.162211104913778,-0.46940089450435973,-0.2909063554220197,1.7811594672330067,1.1555157537680742,-0.8964247224739047,-1.506014515614464,-0.2950276458038899,-0.39402551713250555,-0.3951250925590494,-0.4264386120443213,1.0336059469904315,-1.4340011980945968,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.6743090144038308,0.06867387455068089,-0.1646827288293287,-0.15479399816446288,-0.18398567443624778,-1.7598113960281954,-1.2779008168968682,1.0515961697611387,-1.506014515614464,-0.2950276458038899,-0.37093872309293874,-0.4356964786348567,-0.42675919692729064,1.0336059469904315,-0.30445420274194146,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.4369564500165484,0.07862265999630899,-0.1442576152340446,-0.5057016902358862,-0.18398567443624778,-1.7598113960281954,0.16002715667787054,-0.33984732469246376,-1.506014515614464,-0.2950276458038899,-0.35687445324956213,-0.4234613615522314,-0.42658373000704947,1.0336059469904315,1.3271136794341167,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.6743090144038308,0.07554281761686597,-0.12385061614628465,-0.21932874613162118,-0.18398567443624778,-1.7598113960281954,0.38124684492013805,-1.035569071919265,-1.506014515614464,-0.2950276458038899,-0.33888511140131683,-0.4025298927521671,-0.42675919692729064,1.0336059469904315,1.5781241228458176,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.5556327322101895,0.2228065672413915,-0.134155758204607,-0.2757966506028847,-0.18398567443624778,-1.7598113960281954,0.38124684492013805,-0.7572803730285445,-1.506014515614464,-0.2950276458038899,-0.36749686249020547,-0.384657775363423,-0.42668646565700125,1.0336059469904315,1.5781241228458176,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.4369564500165484,0.04712136760906055,-0.13018465561064804,0.006542871753432938,-0.18398567443624778,-1.7598113960281954,1.3767354420103417,0.07758572364361699,-1.506014515614464,-0.2950276458038899,-0.3391767506016348,-0.4079380592575207,-0.42658373000704947,1.0336059469904315,-0.9947329221241197,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.5556327322101895,0.07386232270858077,-0.1465782849202252,-0.0015239717424618238,-0.18398567443624778,-1.4379049539135407,-1.2779008168968682,-0.7572803730285445,-1.506014515614464,-0.2950276458038899,-0.35786438760057215,-0.4259433587648581,-0.42668646565700125,1.0336059469904315,-0.11619637018316542,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.080927603435625,0.060827305169029705,-0.1645056092002014,-0.03782476747398839,-0.6116683983793355,-0.15027918545492175,-0.8354614404123332,-0.33984732469246376,0.44194556891620856,-0.2950276458038899,-0.3690387247630875,-0.4345014005884876,-0.4259440790713121,1.0336059469904315,-1.3084959763887463,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.4369564500165484,0.07089110547530064,-0.1400107695811029,0.06301077622469649,-0.6116683983793355,1.7811594672330067,-1.4991205051391356,1.0515961697611387,-1.506014515614464,-0.2950276458038899,-0.3518715290911743,-0.4191684122389572,-0.42658373000704947,1.0336059469904315,-1.3084959763887463,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.6743090144038308,0.06788793966961996,-0.13999064235052044,-0.13866031117267327,-0.5047477173935636,1.459253025118352,-0.06119253156439693,-1.035569071919265,1.4159256111815448,-0.2950276458038899,-0.3512824082204381,-0.41909133964102757,-0.42675919692729064,1.0336059469904315,1.6408767336987433,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.4369564500165484,0.01972866163256293,-0.10636407821606905,-0.5984703904386763,-0.39782703640779166,-1.4379049539135407,1.266125597889208,-0.061558625801743254,-1.506014515614464,-0.2950276458038899,-0.31400380158846986,-0.3818950937694122,-0.42658373000704947,1.0336059469904315,-0.11619637018316542,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
-1.3182801678229075,0.019715882203602614,-0.10638823089276818,-0.5420024859674127,-0.39782703640779166,-1.4379049539135407,1.5979551302526092,0.3558744225343375,-1.506014515614464,-0.2950276458038899,-0.3140221925658921,-0.381917614219118,-0.4264386120443213,1.0336059469904315,0.26031929493438644,-0.08035194145503895,-0.10886680486307422,-0.6539902001685222,0.23251309708661888,0.0
